,project_name,project_type,project_owner,base_price,target_price,target_rate,bid_days,bid_start_month,bid_start_weekday,bid_start_quarter,max_target_rate,min_target_rate,mean_target_rate,std_target_rate,count_bidding
4955,백령면 군도31호선(여단~소가을) 보행자도로 건설공사 실시설계용역,용역,인천광역시 옹진군,49940000,49102000,98.322,2,7,1,3Q,99.8,99.417,99.60849999999999,0.27082189719444455,2
4956,"금천 군계획시설도로(소로2-5, 34호선) 개설공사 건설폐기물 처리용역",용역,경상남도 함양군,36240000,36403000,100.45,3,7,0,3Q,101.112,97.866,99.95025,1.1755420330335145,8
4961,국도33호선 대성교 등 3개교 시설물 보수공사 건설폐기물 처리용역,용역,국토교통부 부산지방국토관리청 대구국토관리사무소,37670000,37679000,100.024,7,7,3,3Q,100.797,99.377,99.961875,0.48554047572929293,8
4964,다산신도시 진건지구 통합 건설폐기물 처리 용역,용역,경기주택도시공사,93720000,91994000,98.158,2,7,2,3Q,101.04,99.94,100.53025000000001,0.4973398402165955,4
4970,대전공고 실습동 대수선 및 내진보강공사 건설폐기물 운반용역,용역,대전광역시교육청,9157000,9159000,100.022,4,7,0,3Q,100.779,98.164,99.75666666666667,0.7339145207784916,15
4971,포승레포츠공원 진입도로(소로1-10호선) 개설공사 건설폐기물처리 용역,용역,경기도 평택시,47530000,47393000,99.712,2,7,2,3Q,100.326,98.08,99.64555555555556,0.8082157990152002,9
4972,안산광덕초 운동장 개선공사 건설폐기물 처리용역,용역,경기도교육청 경기도안산교육지원청,20478000,20524000,100.225,3,7,1,3Q,100.744,99.238,99.96009090909092,0.44525620816456934,11
4973,새만금지구 산업단지 2공구 오수관로 추가설치공사 건설폐기물처리용역,용역,한국농어촌공사 새만금산업단지사업단,20835000,20979000,100.691,3,7,1,3Q,0.0,0.0,0.0,0.0,0
4974,신례초 다목적강당 및 급식소 건설폐기물 처리용역 수의계약 견적제출 안내 공고,용역,제주특별자치도교육청 서귀포시교육지원청,27872000,27562000,98.888,2,7,2,3Q,101.127,98.708,99.94699999999999,0.9374371445595687,6
4975,환호우창 하수관로 정비사업(5차) 건설폐기물 폐기물 처리용역,용역,경상북도 포항시 맑은물사업본부,54652800,54755000,100.187,3,7,1,3Q,0.0,0.0,0.0,0.0,0
4976,환호우창 하수관로 정비사업(5차) 건설폐기물 폐기물 운반용역,용역,경상북도 포항시 맑은물사업본부,32158400,31867000,99.094,3,7,1,3Q,0.0,0.0,0.0,0.0,0
4977,"대전판암초등학교 외 2교(대전천동초, 대전가양중) 내진보강 및 기타공사 건설폐기물 처리 용역",용역,대전광역시교육청 대전광역시동부교육지원청,37906000,37675000,99.391,3,7,1,3Q,101.801,98.366,99.76979999999999,0.7411571953609402,35
4978,"대전판암초등학교 외 2교(대전천동초, 대전가양중) 내진보강 및 기타공사 건설폐기물 운반 용역",용역,대전광역시교육청 대전광역시동부교육지원청,8415000,8353000,99.263,3,7,1,3Q,101.801,98.366,99.76979999999999,0.7411571953609402,35
4979,삼락생태공원 사이클경기장 정비공사 건설폐기물(폐아스콘) 처리용역,용역,부산광역시 낙동강관리본부,25700000,25519000,99.296,2,7,2,3Q,98.261,98.261,98.261,,1
4982,안동시 도촌1리마을 LPG배관망 구축사업 건설폐기물 처리용역,용역,재단법인 한국엘피지배관망사업단,23221000,23343000,100.525,6,7,3,3Q,100.629,98.285,99.81411111111112,0.6977530803307959,9
4983,서울시립대학교 건설공학관 노후화장실 환경개선 기계공사,공사,서울특별시,149102000,150332000,100.825,2,7,1,3Q,101.432,98.257,99.99297435897437,0.7612168059370629,39
4984,죽곡초 연립관사 및 급식실 증개축 공사 건설폐기물 처리 용역 소액 수의견적 안내 공고,용역,전라남도교육청 전라남도곡성교육지원청,33239000,33290000,100.153,5,7,5,3Q,100.4,100.4,100.4,,1
4988,정자초 친환경운동장 조성공사 건설폐기물처리용역 견적(입찰)서 제출 공고,용역,경기도교육청 경기도수원교육지원청,24948000,25175000,100.91,5,7,4,3Q,100.888,98.69,99.68875,0.6950117025393663,16
4989,전주 만성지구 A-2BL 공공임대아파트 건설공사 가연성폐기물 처리용역,용역,전북개발공사,144636000,144969000,100.23,2,7,1,3Q,0.0,0.0,0.0,0.0,0
4990,일광지구 행복주택 건립공사 건설폐기물 처리(파쇄·매립)용역,용역,부산도시공사,92023000,90880000,98.758,3,7,0,3Q,99.639,99.089,99.30133333333333,0.29564562119762905,3
4991,방학동 공영주차장 건설 공사,공사,서울특별시 도봉구,136070000,134818000,99.08,6,7,4,3Q,100.161,99.188,99.54833333333333,0.5333257291124549,3
4992,대전가오고 운동부연습장 증축 및 기타공사 외 1교 건설폐기물 운반용역,용역,대전광역시교육청,8360000,8344000,99.809,6,7,4,3Q,100.779,98.164,99.73600000000002,0.7898172784469409,13
4993,대전가오고 운동부연습장 증축 및 기타공사 외 1교 건설폐기물 처리용역,용역,대전광역시교육청,21890000,21884000,99.973,6,7,4,3Q,100.779,98.164,99.73600000000002,0.7898172784469409,13
4994,[동작관악]봉림중외 1교 화장실개선공사 건설폐기물처리용역,용역,서울특별시교육청 서울특별시동작관악교육지원청,27190000,27461000,100.997,2,7,1,3Q,100.653,99.425,100.05366666666667,0.45260740898340324,6
4995,대전상지초 등 2교(대전도마초) 건설폐기물 처리용역,용역,대전광역시교육청 대전광역시서부교육지원청,28849000,28487000,98.745,3,7,0,3Q,101.466,98.506,99.90825925925927,0.6838262595691624,27
4996,오산대원초 화장실개선공사 건설폐기물처리용역,용역,경기도교육청 경기도화성오산교육지원청,30991000,30630000,98.835,3,7,0,3Q,100.322,99.137,99.85700000000001,0.6323171672507395,3
4997,(가칭)동탄16유 외1교 신축 건설폐기물처리 용역,용역,경기도교육청 경기도화성오산교육지원청,11663000,11649000,99.88,3,7,0,3Q,100.322,99.137,99.85700000000001,0.6323171672507395,3
5000,정선정보공고 내진보강 및 환경개선 건설폐기물 처리용역 소액수의 견적제출 공고,용역,강원도교육청 강원도정선교육지원청,42418000,42482000,100.151,3,7,0,3Q,100.975,98.167,99.7259,0.8548104988176528,10
5001,중앙8분구(역사도심)처리구역 하수관로 정비사업(2공구) 건설폐기물 처리용역,용역,전라북도 전주시,498740000,501596000,100.573,2,7,1,3Q,101.258,99.252,100.14655555555557,0.6494840473620402,9
5002,대암초등학교 외 1교(대방초) 화장실보수 및 창호교체공사 건설폐기물처리용역,용역,경상남도교육청 경상남도창원교육지원청,16582000,16607000,100.151,3,7,0,3Q,101.536,98.487,99.9488,0.8234721482523686,20
5005,"2020년 동부수도사업소 관내 건설폐기물처리용역 (포장, 시설물) - 2차",용역,서울특별시,172760000,172652000,99.937,2,7,0,3Q,101.432,98.257,99.99444736842106,0.771378607827899,38
5006,2020년 남산공원 아이나라 어린이놀이시설 설치사업 건설폐기물처리 용역,용역,경상남도 남해군,40400000,40171000,99.433,5,7,4,3Q,100.714,99.793,100.37525,0.43275117947075403,4
5008,도계~석정 국가지원지방도 건설공사 건설폐기물(폐아스콘)처리용역,용역,전라북도,76626000,76842000,100.282,2,7,0,3Q,100.381,99.68,100.0305,0.49568185361176514,2
5010,"2020년 동작, 영등포구 관내 장기계속공사 건설폐기물처리용역(장기계속단가)",용역,서울특별시,122837000,123183000,100.282,2,7,0,3Q,101.432,98.257,99.98667567567568,0.7805091306339738,37
5011,"2020년 1,2호선 궤도공사 불연성 건설폐기물 처리 용역(건설오니 포함)",용역,서울교통공사,164861200,162221000,98.399,5,7,4,3Q,101.307,98.153,99.87458536585366,0.7680959242051005,41
5014,영종~신도 평화도로 건설공사 소규모 환경영향평가용역,용역,인천광역시 종합건설본부,136400000,138095000,101.243,6,7,3,3Q,100.032,98.884,99.46925,0.6466835264125178,4
5016,"무안공항 진입도로 4차로 확포장공사 건설폐기물(폐콘, 혼합) 처리용역",용역,전라남도,62436000,62170000,99.574,2,7,0,3Q,101.267,98.575,99.86166666666666,0.8159054460963556,12
5017,대곡면 농촌중심지활성화사업 건설폐기물처리 용역,용역,한국농어촌공사 경남지역본부 진주.산청지사,140899000,140352000,99.612,6,7,2,3Q,100.572,99.764,100.168,0.5713422791987353,2
5020,연산초등학교 화장실개량 및 기타공사 건설폐기물처리 용역,용역,부산광역시교육청 부산광역시동래교육지원청,15059000,14918000,99.064,2,7,0,3Q,100.792,98.849,99.78488888888889,0.5475526178195543,18
5022,덕곡면 농촌중심지활성화사업 건설폐기물 처리 용역,용역,한국농어촌공사 경북지역본부 고령지사,32798000,32603000,99.405,4,7,4,3Q,0.0,0.0,0.0,0.0,0
5023,대현중 교육환경개선공사 건설폐기물처리용역(중간처리),용역,울산광역시교육청 울산광역시강남교육지원청,8616000,8554000,99.28,2,7,0,3Q,101.236,98.43,99.97286666666668,0.9179284804591771,15
5024,의신천 하천재해예방사업 건설폐기물(폐콘크리트) 처리용역(2020년분),용역,전라남도,40500000,40515000,100.037,2,7,0,3Q,101.267,98.575,99.86166666666666,0.8159054460963556,12
5025,근남면 구산교 재해복구사업 건설폐기물 처리용역,용역,경상북도 울진군,26500000,26589000,100.336,5,7,4,3Q,101.01,98.61,99.93508333333334,0.7079114554715711,12
5026,서남물재생센터 슬러지건조시설 2단계 설치사업 건설폐기물 처리용역(연간단가계약),용역,주식회사 서남환경,82400000,82177000,99.729,2,7,0,3Q,100.522,99.187,99.8545,0.9439875528840466,2
5027,공음면 농촌중심지활성화사업 건설폐기물처리 용역,용역,한국농어촌공사 전북지역본부 고창지사,55106000,55249000,100.259,5,7,4,3Q,99.855,99.855,99.855,,1
5028,용당동 현대아이파크 일원 회전교차로 설치공사 건설폐기물 용역,용역,부산광역시 남구,29100000,29005000,99.674,2,7,0,3Q,99.51,98.151,98.8305,0.9609581156325244,2
5029,포항항 항만시설물 유지보수공사 건설폐기물 처리용역,용역,해양수산부 포항지방해양수산청,7013000,7016000,100.043,2,7,0,3Q,100.369,99.436,99.88125,0.4734091781957754,4
5034,여주시 외평리마을 LPG배관망 구축사업 건설폐기물 처리용역 소액수의 견적 공고,용역,재단법인 한국엘피지배관망사업단,40942000,40240000,98.285,5,7,2,3Q,100.629,99.362,100.00524999999999,0.4250078150541995,8
5035,양구군 농어촌생활용수개발사업 통합건설사업관리용역,용역,강원도 양구군 상하수도사업소,228947000,227770000,99.486,5,7,3,3Q,100.739,100.739,100.739,,1
5036,완주군 지방산업단지 공업용수도 건설사업 폐기물처리용역,용역,전라북도 완주군,207240000,208958000,100.829,4,7,4,3Q,100.592,98.63,99.67179999999999,0.8440931228247273,5
5038,온산읍 덕망로 54번길 일원 노후상수도관 정비공사 건설폐기물 처리용역,용역,울산광역시 상수도사업본부 울주사업소,29890000,30336000,101.492,7,6,0,2Q,0.0,0.0,0.0,0.0,0
5040,포방터시장 고객주차장 건설공사 폐기물 처리용역,용역,서울특별시 서대문구,32574000,32535000,99.88,5,7,3,3Q,101.967,99.199,100.25925000000001,1.228911272902427,4
5041,포방터시장 고객주차장 건설 공사,공사,서울특별시 서대문구,223267000,227659000,101.967,5,7,3,3Q,100.31,99.199,99.69000000000001,0.5666224492552351,3
5045,야당역 환승주차장 건설사업(건축),공사,경기도 파주시,5099270000,5080783000,99.637,4,7,4,3Q,100.379,99.713,99.99325,0.32953945135598567,4
5046,가칭)위례7유 신축공사 건설폐기물처리용역,용역,경기도교육청 경기도광주하남교육지원청,12353000,12330000,99.814,6,7,2,3Q,101.022,98.825,99.689,0.7211352161696173,8
5047,가칭)신현초 신축공사 건설폐기물처리용역,용역,경기도교육청 경기도광주하남교육지원청,30459000,30630000,100.561,6,7,2,3Q,101.022,98.825,99.689,0.7211352161696173,8
5049,대전갈마초 등 2교(대전성천초) 건설폐기물 처리용역,용역,대전광역시교육청 대전광역시서부교육지원청,31444000,31296000,99.529,4,7,4,3Q,101.008,98.506,99.86845454545455,0.6563965647506456,22
5050,대전서부초 등 2교(대전노은초) 건설폐기물 처리용역,용역,대전광역시교육청 대전광역시서부교육지원청,21436000,21277000,99.258,4,7,4,3Q,101.008,98.506,99.86845454545455,0.6563965647506456,22
5052,해송초등학교 등 2교(동백초) 외부환경개선공사 건설폐기물처리용역,용역,부산광역시교육청 부산광역시해운대교육지원청,28269000,28432000,100.577,4,7,4,3Q,100.374,98.302,99.67945833333333,0.609101260887294,24
5054,한경대학교 인문사회관 증축공사 건설폐기물 처리용역,용역,한경대학교,20794620,20847000,100.252,4,7,3,3Q,100.906,99.93,100.448,0.49075859646062125,3
5057,양구군 한전리마을 LPG배관망 구축사업 건설폐기물 처리용역 소액수의 견적 공고,용역,재단법인 한국엘피지배관망사업단,34790000,34303000,98.6,2,7,4,3Q,100.629,98.285,99.88520000000001,0.6951979414366682,10
5058,(가칭)향산유치원 신축공사 건설폐기물 처리용역,용역,경기도교육청 경기도김포교육지원청,14773000,14755000,99.878,4,7,3,3Q,100.199,99.014,99.78366666666666,0.6672483295845241,3
5060,고창초 옹벽구조물 및 포장공사 건설폐기물 처리용역,용역,경기도교육청 경기도김포교육지원청,11264000,11147000,98.961,4,7,3,3Q,100.199,99.014,99.78366666666666,0.6672483295845241,3
5062,진영국토관리사무소 내 제설창고 신축공사 건설폐기물처리용역,용역,국토교통부 부산지방국토관리청 진영국토관리사무소,8007000,8000000,99.913,5,6,1,2Q,100.789,99.14,99.99083333333333,0.6667411541720443,6
5066,군산기계공고 외 1교 우레탄 철거공사 건설폐기물처리용역,용역,전라북도교육청 전라북도군산교육지원청,20548000,20301000,98.798,5,7,2,3Q,100.496,98.794,99.76775,0.5597810158573501,8
5068,동양초등학교 외 1교(가남초) 건설폐기물처리용역,용역,부산광역시교육청 부산광역시남부교육지원청,17677000,17509000,99.05,4,7,3,3Q,101.218,98.38,99.76204545454544,0.7080310384257239,44
5069,문현초등학교 외 1교(백운초) 건설폐기물처리용역,용역,부산광역시교육청 부산광역시남부교육지원청,25498000,25578000,100.314,4,7,3,3Q,101.218,98.38,99.76204545454544,0.7080310384257239,44
5070,개금초등학교 외 1교(개림초) 건설폐기물처리용역,용역,부산광역시교육청 부산광역시남부교육지원청,35670000,35403000,99.251,4,7,3,3Q,101.218,98.38,99.76204545454544,0.7080310384257239,44
5071,황영조 기념체육관 철거사업 건설폐기물처리용역,용역,강원도 강릉시,402953000,405199000,100.557,4,7,3,3Q,100.416,99.101,99.63225,0.5652806824932189,4
5074,"분포중학교 외 2교(동양중, 초읍중) 건설폐기물처리용역",용역,부산광역시교육청 부산광역시남부교육지원청,50336000,49661000,98.659,4,7,3,3Q,101.218,98.38,99.76204545454544,0.7080310384257239,44
5077,장평중학교 등 2교(부산남고) 건설폐기물처리용역,용역,부산광역시교육청 부산광역시서부교육지원청,13803000,13605000,98.566,5,7,2,3Q,101.308,98.616,99.79347826086955,0.7587350639275885,23
